gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,tenure_bucket,service_count,revenue_to_date,contract_payment_risk,senior_high_charges,family_status,churn_actual,churn_proba,churn_pred,risk_category
Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,36-48m,6,4158.0,0,0,Single,No,0.2623156391391345,0,Low
Male,0,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,48m+,3,2941.2999999999997,0,0,Single,No,0.1072955327939963,0,Low
Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,12-24m,4,2003.4,0,1,Single,No,0.5353434663528113,1,Medium
Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,12-24m,4,2150.5,1,0,Single,No,0.5940872014129254,1,Medium
Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,12-24m,3,1293.0,1,0,Single,Yes,0.4613256401401407,1,Medium
Female,1,Yes,No,34,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),64.2,2106.3,24-36m,4,2182.8,0,0,Couple,No,0.07596661164845106,0,Low
Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.25,665.45,0-12m,5,694.75,1,1,Couple,Yes,0.8547450401911598,1,Very High
Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,184.1,0-12m,1,183.6,0,0,Family,No,0.033813550811533186,0,Low
Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,24-36m,2,839.8,1,0,Couple,No,0.01741551263926434,0,Low
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.55,35.55,0-12m,1,35.55,1,0,Single,Yes,0.8328349662846527,1,Very High
Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.9,2809.05,24-36m,7,2722.5,0,0,Single,No,0.27396638785682015,0,Low
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.5,8312.75,48m+,8,8316.0,0,0,Couple,No,0.01648518954674633,0,Low
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.55,20.55,0-12m,1,20.55,1,0,Single,Yes,0.31870692444421256,0,Medium
Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,5985.75,48m+,5,5988.0,1,0,Couple,No,0.40175595690160903,1,Medium
Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,36-48m,4,3622.75,0,0,Couple,No,0.122792032516778,0,Low
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.2,52.05,0-12m,1,63.599999999999994,0,0,Single,No,0.10328282522143463,0,Low
Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,48m+,7,6055.2,0,1,Couple,No,0.03625493065579276,0,Low
Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,0-12m,1,90.7,1,0,Single,Yes,0.566571135604115,1,Medium
Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.9,1064.95,0-12m,5,989.0,0,0,Single,No,0.5682698742254098,1,Medium
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.05,713.0,0-12m,5,686.35,0,0,Single,Yes,0.8117445083082153,1,Very High
Female,0,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,24-36m,2,1697.8500000000001,0,0,Couple,No,0.07448648574855862,0,Low
Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,24-36m,3,2515.65,1,0,Single,No,0.5343963448128518,1,Medium
Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,36-48m,4,3600.5,1,1,Single,No,0.4680306293527118,1,Medium
Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.35,1938.05,12-24m,4,2024.3999999999999,1,0,Single,No,0.49470242977595985,1,Medium
Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,24-36m,3,1667.3999999999999,0,0,Single,No,0.12805408923131897,0,Low
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),38.5,2763.0,48m+,3,2772.0,0,0,Family,No,0.016487067544715416,0,Low
Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,12-24m,1,385.0,0,0,Couple,No,0.08052710935182715,0,Low
Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,48m+,6,4740.0,0,0,Single,No,0.0651139582297694,0,Low
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,0-12m,4,356.8,1,1,Single,Yes,0.7978950140850781,1,High
Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,36-48m,3,2530.0,0,0,Couple,No,0.08179052294139502,0,Low
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.3,5815.15,48m+,7,5925.599999999999,0,0,Family,No,0.007338691790155811,0,Low
Female,1,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,36-48m,7,4641.2,1,1,Single,Yes,0.46854126223026155,1,Medium
Male,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.75,6674.65,48m+,5,6548.75,0,1,Couple,No,0.21199734312343094,0,Low
Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,36-48m,1,1259.9,0,0,Family,No,0.2563102935466511,0,Low
Female,0,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,1336.8,12-24m,4,1361.85,0,0,Family,No,0.12930355652604092,0,Low
Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,48m+,1,1101.6,0,0,Family,No,0.010682751940368414,0,Low
Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.4,6405.0,48m+,6,6368.400000000001,0,1,Couple,Yes,0.2293080394449367,0,Low
Male,0,No,No,20,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,1165.55,12-24m,5,1100.0,0,0,Single,No,0.21131624171279648,0,Low
Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,48m+,6,7258.8,0,0,Single,No,0.33219782755837685,0,Medium
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2,0-12m,1,45.2,1,0,Single,No,0.6102357096786346,1,High
Male,1,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,24-36m,5,3087.15,0,1,Couple,No,0.1882190297051357,0,Low
Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,12-24m,1,396.15000000000003,0,0,Family,No,0.013044011807027182,0,Low
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.0,143.65,0-12m,2,158.0,1,0,Single,Yes,0.7024042327825458,1,High
Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.15,816.8,12-24m,4,820.9499999999999,0,0,Family,No,0.1374675714993499,0,Low
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.8,45.8,0-12m,1,45.8,0,0,Single,No,0.5683770503774569,1,Medium
Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,48m+,3,3063.5,1,0,Family,No,0.07475014825649497,0,Low
Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2162.6,12-24m,4,2092.2,1,0,Single,No,0.6256610665532503,1,High
Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1893.95,24-36m,2,2038.5,1,1,Couple,Yes,0.43407533174479107,1,Medium
Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.05,1169.35,12-24m,4,1157.6499999999999,0,1,Couple,Yes,0.565015214923227,1,Medium
Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,24-36m,2,1309.1000000000001,0,0,Family,No,0.09180383832908491,0,Low
Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,24-36m,1,703.5,0,0,Family,No,0.013341288107914535,0,Low
Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.75,5841.35,48m+,6,5866.0,1,1,Single,No,0.38736447551740016,1,Medium
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,0-12m,4,95.45,1,0,Single,Yes,0.8811821088491486,1,Very High
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,74.3,0-12m,2,74.3,1,1,Couple,No,0.8080839578113495,1,Very High
Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.6,1943.2,12-24m,4,2083.7999999999997,1,0,Single,Yes,0.643482159187737,1,High
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,0-12m,2,528.15,0,0,Single,Yes,0.5659926028519997,1,Medium
Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2180.55,12-24m,6,2301.2,1,0,Couple,No,0.6143343301700308,1,High
Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),59.5,3389.25,48m+,4,3332.0,0,0,Couple,No,0.033046557620474724,0,Low
Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,48m+,6,5861.05,0,0,Couple,No,0.031175278369426705,0,Low
Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,48m+,1,1171.15,0,0,Family,No,0.014881180475301192,0,Low
Female,0,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1740.7,12-24m,4,1728.8999999999999,1,0,Single,Yes,0.5886432219123274,1,Medium
Male,0,Yes,No,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,61.35,3766.2,48m+,4,3681.0,0,0,Couple,No,0.007137441753706676,0,Low
Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,0-12m,1,355.6,0,0,Single,No,0.23706229115673516,0,Low
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.75,19.75,0-12m,1,19.75,0,0,Single,No,0.18728413046650072,0,Low
Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,0-12m,1,70.45,0,1,Couple,Yes,0.7078573158824405,1,High
Female,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.85,2320.8,24-36m,3,2319.7999999999997,0,0,Family,No,0.26168005490680774,0,Low
Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,12-24m,2,1334.7,0,0,Single,No,0.29276831506902995,0,Low
Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.35,2238.5,12-24m,3,2168.3999999999996,1,0,Single,Yes,0.5307867092053706,1,Medium
Female,0,Yes,Yes,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109.0,48m+,5,4100.4,0,0,Family,No,0.0037358125984198087,0,Low
Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,48m+,6,7430.150000000001,0,0,Family,No,0.1337173452829037,0,Low
Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,48m+,1,1260.8,0,0,Family,No,0.004720768020499572,0,Low
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.75,7751.7,48m+,7,7974.0,0,0,Couple,No,0.07646479502268169,0,Low
Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,48m+,7,7607.25,0,1,Single,No,0.1646160440102966,0,Low
Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,48m+,4,3577.7999999999997,0,0,Single,No,0.06357871497847606,0,Low
Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,12-24m,2,1614.0,0,1,Single,No,0.294956638471342,0,Low
Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,24-36m,1,467.5,0,0,Family,No,0.03133927964243981,0,Low
Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.7,4304.5,48m+,4,4485.0,0,0,Single,No,0.04640946088857276,0,Low
Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.95,273.25,0-12m,2,293.70000000000005,0,0,Family,No,0.36497066042383003,1,Medium
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.6,35.85,0-12m,1,39.2,1,0,Family,Yes,0.18938446900558706,0,Low
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,407.05,12-24m,1,361.8,0,0,Single,No,0.041452075465737995,0,Low
Female,1,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.55,118.25,0-12m,3,113.1,0,0,Single,No,0.600066718720387,1,High
Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,40.15,130.75,0-12m,2,120.44999999999999,0,0,Single,Yes,0.4528841135807306,1,Medium
Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.4,571.45,0-12m,4,624.6,0,0,Family,No,0.3039813182404444,0,Medium
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.9,69.9,0-12m,1,69.9,1,0,Single,Yes,0.8895536709069023,1,Very High
Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,48m+,8,7955.5,0,0,Single,No,0.07728368210332626,0,Low
Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.05,4399.5,36-48m,4,4418.3,0,0,Single,Yes,0.2920388696891626,0,Low
Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.8,720.1,12-24m,2,732.0,0,0,Single,No,0.24877137050154471,0,Low
Female,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1049.6,48m+,1,1052.0500000000002,0,0,Single,No,0.012391438177571107,0,Low
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,0-12m,2,55.4,1,0,Single,Yes,0.624524575235508,1,High
Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,24-36m,1,561.1500000000001,0,0,Single,No,0.04224928793313483,0,Low
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.15,77.15,0-12m,2,77.15,1,0,Single,Yes,0.8730826002246266,1,Very High
Male,0,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,48m+,5,4143.45,0,0,Single,No,0.01164279925526706,0,Low
Male,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,48m+,2,2274.3,0,0,Couple,No,0.058879153637020544,0,Low
Male,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.0,1260.7,48m+,2,1275.0,0,0,Single,No,0.0870040011943458,0,Low
Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,48m+,2,4707.2,0,0,Couple,No,0.10052427065617996,0,Low
Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,48m+,4,4370.599999999999,0,0,Family,No,0.09926132610658266,0,Low
Male,0,Yes,Yes,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,48m+,5,4165.0,0,0,Family,No,0.007534293835076343,0,Low
Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,54.8,452.8,0-12m,3,493.2,0,0,Family,No,0.16695684225076302,0,Low
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.75,247.25,0-12m,3,251.25,1,0,Single,Yes,0.5921661381267874,1,Medium
Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,48m+,6,5236.0,0,0,Couple,No,0.02584145251389444,0,Low
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,1737.45,12-24m,3,1766.1,1,0,Single,No,0.5777111991930302,1,Medium
Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55,349.65,0-12m,2,377.75,0,1,Single,Yes,0.523515571643318,1,Medium
Male,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,12-24m,7,2164.0,0,0,Single,No,0.30396386338736386,0,Medium
Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.75,8075.35,48m+,7,7902.0,0,1,Couple,No,0.040050807113166845,0,Low
Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1401.15,48m+,1,1461.6000000000001,0,0,Family,No,0.0007482277899920403,0,Low
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,0-12m,1,141.3,1,1,Single,Yes,0.6302303930914743,1,High
Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,12-24m,2,1731.8999999999999,0,0,Family,No,0.28193362676172085,0,Low
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,85.5,0-12m,1,83.8,0,0,Single,Yes,0.127433556179766,0,Low
Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,24-36m,3,2571.2,0,0,Single,Yes,0.2982234891687854,0,Low
Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,24-36m,7,3227.4,0,0,Single,No,0.12207194621728462,0,Low
Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,12-24m,2,1192.8000000000002,0,0,Single,No,0.19561472870608654,0,Low
Male,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.5,312.7,0-12m,2,297.0,0,0,Single,No,0.29121766154601064,0,Low
Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.7,1414.2,12-24m,4,1373.1000000000001,0,0,Family,No,0.045024971013944246,0,Low
Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057.0,36-48m,1,991.1999999999999,0,0,Family,No,0.0028775078417935564,0,Low
Female,0,No,No,28,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.9,1505.15,24-36m,3,1537.2,0,0,Single,No,0.11648052362161362,0,Low
Male,1,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,48m+,3,2555.7999999999997,1,0,Single,Yes,0.40097513658056977,1,Medium
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,212.4,0-12m,2,224.85000000000002,1,0,Single,No,0.7093711233971984,1,High
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55,184.1,0-12m,2,161.1,1,0,Single,Yes,0.7276968108949421,1,High
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,68.2,0-12m,1,79.8,0,0,Single,No,0.04273975276286292,0,Low
Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,316.9,0-12m,1,348.5,1,0,Single,Yes,0.5748223292723926,1,Medium
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,0-12m,1,69.6,1,0,Single,Yes,0.8993598698299898,1,Very High
Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.75,1344.5,48m+,1,1303.5,0,0,Family,No,0.01216337583984643,0,Low
